"(6,8,6,8)","-(t/q^5)"
"(6,10,6,10)","t/q^7-t/q^3"
"(6,11,6,11)","1-q^(-4)+t/q^7-t/q^3"
"(6,7,7,6)","q^(-4)"
"(6,9,7,7)","1/(q^3*t)"
"(6,9,7,8)","q^(-4)"
"(6,11,7,10)","1-q^(-6)"
"(6,8,8,6)","q^(-4)"
"(6,9,8,7)","1/(q^3*t)"
"(6,9,8,8)","q^(-4)"
"(6,11,8,10)","-q^(-6)+q^(-4)-t/q^7+t/q^3"
"(6,9,9,6)","-(1/(q^3*t))"
"(6,10,10,6)","t/q^7"
"(6,11,10,7)","q^(-6)-t/q^9"
"(6,11,10,8)","t/q^7-t^2/q^10"
"(6,11,11,6)","-q^(-6)"
"(7,0,0,7)","1"
"(7,1,0,9)","1"
"(7,2,0,10)","-(t/q^3)"
"(7,3,0,11)","1"
"(7,4,0,11)","1"
"(7,1,1,7)","q/t"
"(7,3,1,10)","-q^(-2)"
"(7,4,1,10)","-1"
"(7,5,1,11)","q/t-q^3/t"
"(7,2,2,7)","t/q^3"
"(7,3,2,9)","t/q^3"
"(7,4,2,9)","t/q^3"
"(7,3,3,7)","q^(-2)"
"(7,5,3,9)","q^(-2)"
"(7,6,3,10)","t/q^3"
"(7,7,3,11)","1"
"(7,8,3,11)","-1"
"(7,4,4,7)","q^(-2)"
"(7,5,4,9)","-q^(-2)"
"(7,6,4,10)","-(t/q^5)"
"(7,7,4,11)","-q^(-2)"
"(7,8,4,11)","q^(-2)"
"(7,5,5,7)","1/(q*t)"
"(7,7,5,10)","-q^(-4)"
"(7,8,5,10)","1"
"(7,9,5,11)","1/(q*t)-q^3/t"
"(7,6,6,7)","t/q^5"
"(7,7,6,9)","-(t/q^5)"
"(7,8,6,9)","t/q^5"
"(7,7,7,7)","q^(-4)"
"(7,9,7,9)","q^(-4)"
"(7,10,7,10)","-(t/q^3)"
"(7,11,7,11)","1-t/q^3"
"(7,8,8,7)","q^(-4)"
"(7,9,8,9)","q^(-4)"
"(7,10,8,10)","-(t/q^7)"
"(7,11,8,11)","q^(-4)-t/q^7"
"(7,9,9,7)","1/(q^3*t)"
"(7,11,9,10)","-q^(-6)+t/q^3"
"(7,10,10,7)","t/q^7"
"(7,11,10,9)","t/q^7-t^2/q^10"
"(7,11,11,7)","q^(-6)"
"(8,0,0,8)","1"
"(8,1,0,9)","-(q/t)"
"(8,2,0,10)","1"
"(8,3,0,11)","-(q/t)"
"(8,4,0,11)","-(q^3/t)"
"(8,1,1,8)","q/t"
"(8,3,1,10)","q/t"
"(8,4,1,10)","q^3/t"
"(8,2,2,8)","t/q^3"
"(8,3,2,9)","-q^(-2)"
"(8,4,2,9)","-q^(-2)"
