"(7,4,5,6)","q-q^2/t"
"(7,5,5,7)","q^2"
"(7,0,6,1)","1-q+t-t/q-q*t+q^2*t+t^2-q*t^2"
"(7,2,6,3)","1-q+t-q*t"
"(7,2,6,4)","-(t/q)+q*t"
"(7,3,6,5)","t/q-t^2"
"(7,4,6,5)","1-q*t"
"(7,6,6,7)","1"
"(7,0,7,0)","2-2*q-q/t+q^2/t-q*t+q^2*t"
"(7,1,7,1)","1-q-q*t+q^2*t"
"(7,2,7,2)","1-q-q/t+q^2/t"
"(7,3,7,3)","1-q*t"
"(7,4,7,3)","-q+q^2/t"
"(7,3,7,4)","-1+q*t"
"(7,4,7,4)","1-q/t"
"(7,5,7,5)","1-q*t"
"(7,6,7,6)","1-q/t"
"(7,7,7,7)","1"
